28952 	 2,3M 	 GCF_026650825.1_ASM2665082v1_genomic.fna
28953 	 2,3M 	 GCF_026650845.1_ASM2665084v1_genomic.fna
28954 	 5,2M 	 GCF_026650865.1_ASM2665086v1_genomic.fna
28955 	 2,8M 	 GCF_026650885.1_ASM2665088v1_genomic.fna
28956 	 5,4M 	 GCF_026650905.1_ASM2665090v1_genomic.fna
28957 	 4,8M 	 GCF_026650925.1_ASM2665092v1_genomic.fna
28958 	 5,3M 	 GCF_026650945.1_ASM2665094v1_genomic.fna
28959 	 5,3M 	 GCF_026650965.1_ASM2665096v1_genomic.fna
28960 	 5,2M 	 GCF_026650985.1_ASM2665098v1_genomic.fna
28961 	 5,3M 	 GCF_026651005.1_ASM2665100v1_genomic.fna
28962 	 4,0M 	 GCF_026651025.1_ASM2665102v1_genomic.fna
28963 	 5,0M 	 GCF_026651045.1_ASM2665104v1_genomic.fna
28964 	 5,2M 	 GCF_026651085.1_ASM2665108v1_genomic.fna
28965 	 5,2M 	 GCF_026651105.1_ASM2665110v1_genomic.fna
28966 	 5,1M 	 GCF_026651145.1_ASM2665114v1_genomic.fna
28967 	 5,2M 	 GCF_026651165.1_ASM2665116v1_genomic.fna
28968 	 5,0M 	 GCF_026651185.1_ASM2665118v1_genomic.fna
28969 	 5,3M 	 GCF_026651205.1_ASM2665120v1_genomic.fna
28970 	 4,9M 	 GCF_026651225.1_ASM2665122v1_genomic.fna
28971 	 5,2M 	 GCF_026651245.1_ASM2665124v1_genomic.fna
28972 	 5,2M 	 GCF_026651265.1_ASM2665126v1_genomic.fna
28973 	 4,9M 	 GCF_026651285.1_ASM2665128v1_genomic.fna
28974 	 4,7M 	 GCF_026651345.1_ASM2665134v1_genomic.fna
28975 	 4,8M 	 GCF_026651365.1_ASM2665136v1_genomic.fna
28976 	 4,7M 	 GCF_026651385.1_ASM2665138v1_genomic.fna
28977 	 6,0M 	 GCF_026651425.1_ASM2665142v1_genomic.fna
28978 	 4,6M 	 GCF_026651445.1_ASM2665144v1_genomic.fna
28979 	 4,8M 	 GCF_026651465.1_ASM2665146v1_genomic.fna
28980 	 4,4M 	 GCF_026651485.1_ASM2665148v1_genomic.fna
28981 	 4,6M 	 GCF_026651505.1_ASM2665150v1_genomic.fna
28982 	 4,5M 	 GCF_026651525.1_ASM2665152v1_genomic.fna
28983 	 4,6M 	 GCF_026651545.1_ASM2665154v1_genomic.fna
28984 	 4,7M 	 GCF_026651585.1_ASM2665158v1_genomic.fna
28985 	 4,8M 	 GCF_026651605.1_ASM2665160v1_genomic.fna
28986 	 8,3M 	 GCF_026651625.1_ASM2665162v1_genomic.fna
28987 	 5,1M 	 GCF_026651645.1_ASM2665164v1_genomic.fna
28988 	 8,4M 	 GCF_026651855.1_ASM2665185v1_genomic.fna
28989 	 5,9M 	 GCF_026651875.1_ASM2665187v1_genomic.fna
28990 	 5,6M 	 GCF_026651895.1_ASM2665189v1_genomic.fna
28991 	 5,7M 	 GCF_026651915.1_ASM2665191v1_genomic.fna
28992 	 4,5M 	 GCF_026651935.1_ASM2665193v1_genomic.fna
28993 	 7,1M 	 GCF_026651955.1_ASM2665195v1_genomic.fna
28994 	 7,1M 	 GCF_026651975.1_ASM2665197v1_genomic.fna
28995 	 7,1M 	 GCF_026651995.1_ASM2665199v1_genomic.fna
28996 	 7,1M 	 GCF_026652015.1_ASM2665201v1_genomic.fna
28997 	 1,9M 	 GCF_026683895.1_ASM2668389v1_genomic.fna
28998 	 2,1M 	 GCF_026683915.1_ASM2668391v1_genomic.fna
28999 	 2,1M 	 GCF_026683935.1_ASM2668393v1_genomic.fna
29000 	 5,0M 	 GCF_026683955.1_ASM2668395v1_genomic.fna
29001 	 4,6M 	 GCF_026684115.1_ASM2668411v1_genomic.fna
29002 	 3,8M 	 GCF_026684155.1_ASM2668415v1_genomic.fna
29003 	 5,4M 	 GCF_026684175.1_ASM2668417v1_genomic.fna
29004 	 5,5M 	 GCF_026684275.1_ASM2668427v1_genomic.fna
29005 	 6,1M 	 GCF_026686735.1_ASM2668673v1_genomic.fna
29006 	 4,8M 	 GCF_026689315.1_ASM2668931v1_genomic.fna
29007 	 5,2M 	 GCF_026689335.1_ASM2668933v1_genomic.fna
29008 	 5,4M 	 GCF_026689355.1_ASM2668935v1_genomic.fna
29009 	 3,4M 	 GCF_026689375.1_ASM2668937v1_genomic.fna
29010 	 3,3M 	 GCF_026689395.1_ASM2668939v1_genomic.fna
29011 	 3,4M 	 GCF_026689415.1_ASM2668941v1_genomic.fna
29012 	 3,4M 	 GCF_026689435.1_ASM2668943v1_genomic.fna
29013 	 3,3M 	 GCF_026689455.1_ASM2668945v1_genomic.fna
29014 	 3,3M 	 GCF_026689475.1_ASM2668947v1_genomic.fna
29015 	 3,3M 	 GCF_026689495.1_ASM2668949v1_genomic.fna
29016 	 3,4M 	 GCF_026689515.1_ASM2668951v1_genomic.fna
29017 	 6,3M 	 GCF_026692605.1_ASM2669260v1_genomic.fna
29018 	 4,2M 	 GCF_026723705.1_ASM2672370v1_genomic.fna
29019 	 4,8M 	 GCF_026723725.1_ASM2672372v1_genomic.fna
29020 	 5,0M 	 GCF_026723745.1_ASM2672374v1_genomic.fna
29021 	 4,4M 	 GCF_026723765.1_ASM2672376v1_genomic.fna
29022 	 4,4M 	 GCF_026723805.1_ASM2672380v1_genomic.fna
29023 	 5,3M 	 GCF_026723825.1_ASM2672382v1_genomic.fna
29024 	 2,4M 	 GCF_026723845.1_ASM2672384v1_genomic.fna
29025 	 6,0M 	 GCF_026723865.1_ASM2672386v1_genomic.fna
29026 	 4,4M 	 GCF_026725475.1_ASM2672547v1_genomic.fna
29027 	 2,6M 	 GCF_026725495.1_ASM2672549v1_genomic.fna
29028 	 4,3M 	 GCF_026727575.1_ASM2672757v1_genomic.fna
29029 	 4,2M 	 GCF_026727615.1_ASM2672761v1_genomic.fna
29030 	 4,9M 	 GCF_026727675.1_ASM2672767v1_genomic.fna
29031 	 6,2M 	 GCF_026727695.1_ASM2672769v1_genomic.fna
29032 	 6,2M 	 GCF_026727715.1_ASM2672771v1_genomic.fna
29033 	 7,1M 	 GCF_026727735.1_ASM2672773v1_genomic.fna
29034 	 7,1M 	 GCF_026727755.1_ASM2672775v1_genomic.fna
29035 	 2,3M 	 GCF_026740115.1_ASM2674011v1_genomic.fna
29036 	 2,3M 	 GCF_026740135.1_ASM2674013v1_genomic.fna
29037 	 3,6M 	 GCF_026743145.1_ASM2674314v1_genomic.fna
29038 	 4,6M 	 GCF_026801915.1_ASM2680191v1_genomic.fna
29039 	 4,9M 	 GCF_026801935.1_ASM2680193v1_genomic.fna
29040 	 4,7M 	 GCF_026801955.1_ASM2680195v1_genomic.fna
29041 	 4,6M 	 GCF_026801975.1_ASM2680197v1_genomic.fna
29042 	 4,7M 	 GCF_026801995.1_ASM2680199v1_genomic.fna
29043 	 4,6M 	 GCF_026802015.1_ASM2680201v1_genomic.fna
29044 	 4,6M 	 GCF_026802035.1_ASM2680203v1_genomic.fna
29045 	 4,7M 	 GCF_026802055.1_ASM2680205v1_genomic.fna
29046 	 3,1M 	 GCF_026802075.1_ASM2680207v1_genomic.fna
29047 	 6,2M 	 GCF_026802115.1_ASM2680211v1_genomic.fna
29048 	 5,8M 	 GCF_026802135.1_ASM2680213v1_genomic.fna
29049 	 5,7M 	 GCF_026802175.1_ASM2680217v1_genomic.fna
29050 	 7,3M 	 GCF_026802195.1_ASM2680219v1_genomic.fna
29051 	 7,4M 	 GCF_026802215.1_ASM2680221v1_genomic.fna
29052 	 4,9M 	 GCF_026802235.1_ASM2680223v1_genomic.fna
29053 	 5,3M 	 GCF_026802345.1_ASM2680234v1_genomic.fna
29054 	 3,1M 	 GCF_026802365.1_ASM2680236v1_genomic.fna
29055 	 2,9M 	 GCF_026802385.1_ASM2680238v1_genomic.fna
29056 	 9,4M 	 GCF_026810085.1_ASM2681008v1_genomic.fna
29057 	 9,2M 	 GCF_026810205.1_ASM2681020v1_genomic.fna
29058 	 2,4M 	 GCF_026810225.1_ASM2681022v1_genomic.fna
29059 	 2,0M 	 GCF_026810245.1_ASM2681024v1_genomic.fna
29060 	 5,6M 	 GCF_026810445.1_ASM2681044v1_genomic.fna
29061 	 8,6M 	 GCF_026810505.1_ASM2681050v1_genomic.fna
29062 	 5,7M 	 GCF_026821715.1_ASM2682171v1_genomic.fna
29063 	 754K 	 GCF_026821955.1_ASM2682195v1_genomic.fna
29064 	 6,6M 	 GCF_026870135.1_ASM2687013v1_genomic.fna
29065 	 4,5M 	 GCF_026870175.1_ASM2687017v1_genomic.fna
29066 	 3,3M 	 GCF_026871175.1_ASM2687117v2_genomic.fna
29067 	 4,8M 	 GCF_026873305.1_ASM2687330v1_genomic.fna
29068 	 4,8M 	 GCF_026873325.1_ASM2687332v1_genomic.fna
29069 	 4,6M 	 GCF_026873345.1_ASM2687334v1_genomic.fna
29070 	 4,8M 	 GCF_026873365.1_ASM2687336v1_genomic.fna
29071 	 4,7M 	 GCF_026873385.1_ASM2687338v1_genomic.fna
29072 	 4,6M 	 GCF_026873405.1_ASM2687340v1_genomic.fna
29073 	 4,6M 	 GCF_026873425.1_ASM2687342v1_genomic.fna
29074 	 4,8M 	 GCF_026873445.1_ASM2687344v1_genomic.fna
29075 	 4,8M 	 GCF_026873465.1_ASM2687346v1_genomic.fna
29076 	 4,6M 	 GCF_026873485.1_ASM2687348v1_genomic.fna
29077 	 4,9M 	 GCF_026873505.1_ASM2687350v1_genomic.fna
29078 	 4,8M 	 GCF_026873525.1_ASM2687352v1_genomic.fna
29079 	 3,8M 	 GCF_026898095.1_ASM2689809v1_genomic.fna
29080 	 9,4M 	 GCF_026898115.1_ASM2689811v1_genomic.fna
29081 	 6,1M 	 GCF_026898135.1_ASM2689813v1_genomic.fna
29082 	 5,8M 	 GCF_026898155.1_ASM2689815v1_genomic.fna
29083 	 3,8M 	 GCF_026898175.1_ASM2689817v1_genomic.fna
29084 	 1,5M 	 GCF_026898195.1_ASM2689819v1_genomic.fna
29085 	 2,5M 	 GCF_026914285.1_ASM2691428v1_genomic.fna
29086 	 2,7M 	 GCF_026914305.1_ASM2691430v1_genomic.fna
29087 	 4,0M 	 GCF_026914325.1_ASM2691432v1_genomic.fna
29088 	 7,2M 	 GCF_026958255.1_ASM2695825v1_genomic.fna
29089 	 9,5M 	 GCF_026965535.1_ASM2696553v1_genomic.fna
29090 	 13M 	 GCF_026965555.1_ASM2696555v1_genomic.fna
29091 	 4,5M 	 GCF_026967475.1_ASM2696747v1_genomic.fna
29092 	 4,9M 	 GCF_026967515.2_ASM2696751v2_genomic.fna
29093 	 2,5M 	 GCF_026967535.1_ASM2696753v1_genomic.fna
29094 	 4,0M 	 GCF_026967555.1_ASM2696755v1_genomic.fna
29095 	 2,7M 	 GCF_026967575.1_ASM2696757v1_genomic.fna
29096 	 4,3M 	 GCF_026967595.1_ASM2696759v1_genomic.fna
29097 	 7,1M 	 GCF_026967615.1_ASM2696761v1_genomic.fna
29098 	 2,1M 	 GCF_026967635.1_ASM2696763v1_genomic.fna
29099 	 5,6M 	 GCF_026967655.1_ASM2696765v1_genomic.fna
29100 	 2,5M 	 GCF_026967675.1_ASM2696767v1_genomic.fna
29101 	 6,0M 	 GCF_026967695.1_ASM2696769v1_genomic.fna
29102 	 5,6M 	 GCF_026967715.1_ASM2696771v1_genomic.fna
29103 	 5,8M 	 GCF_026967735.1_ASM2696773v1_genomic.fna
29104 	 5,8M 	 GCF_026967755.1_ASM2696775v1_genomic.fna
29105 	 3,8M 	 GCF_026970855.1_ASM2697085v1_genomic.fna
29106 	 6,5M 	 GCF_026970895.1_ASM2697089v1_genomic.fna
29107 	 5,7M 	 GCF_026970915.1_ASM2697091v1_genomic.fna
29108 	 2,9M 	 GCF_026975895.1_ASM2697589v1_genomic.fna
29109 	 2,9M 	 GCF_026976075.1_ASM2697607v1_genomic.fna
29110 	 2,8M 	 GCF_026976255.1_ASM2697625v1_genomic.fna
29111 	 2,9M 	 GCF_026976295.1_ASM2697629v1_genomic.fna
29112 	 3,3M 	 GCF_027105035.1_ASM2710503v1_genomic.fna
29113 	 3,3M 	 GCF_027105055.1_ASM2710505v1_genomic.fna
29114 	 3,1M 	 GCF_027105095.1_ASM2710509v1_genomic.fna
29115 	 9,6M 	 GCF_027107535.1_ASM2710753v1_genomic.fna
29116 	 4,1M 	 GCF_027111095.1_ASM2711109v1_genomic.fna
29117 	 5,3M 	 GCF_027111255.1_ASM2711125v1_genomic.fna
29118 	 4,4M 	 GCF_027111315.1_ASM2711131v1_genomic.fna
29119 	 3,8M 	 GCF_027111355.1_ASM2711135v1_genomic.fna
29120 	 2,4M 	 GCF_027116415.1_ASM2711641v1_genomic.fna
29121 	 2,4M 	 GCF_027116435.1_ASM2711643v1_genomic.fna
29122 	 2,4M 	 GCF_027116455.1_ASM2711645v1_genomic.fna
29123 	 2,4M 	 GCF_027116475.1_ASM2711647v1_genomic.fna
29124 	 2,2M 	 GCF_027116495.1_ASM2711649v1_genomic.fna
29125 	 2,2M 	 GCF_027116515.1_ASM2711651v1_genomic.fna
29126 	 2,2M 	 GCF_027116535.1_ASM2711653v1_genomic.fna
29127 	 2,2M 	 GCF_027116555.1_ASM2711655v1_genomic.fna
29128 	 2,3M 	 GCF_027116575.1_ASM2711657v1_genomic.fna
29129 	 2,6M 	 GCF_027118995.1_ASM2711899v1_genomic.fna
29130 	 2,0M 	 GCF_027125355.1_ASM2712535v1_genomic.fna
29131 	 5,4M 	 GCF_027126715.1_ASM2712671v1_genomic.fna
29132 	 6,3M 	 GCF_027171385.1_ASM2717138v1_genomic.fna
29133 	 3,4M 	 GCF_027171405.1_ASM2717140v1_genomic.fna
29134 	 3,7M 	 GCF_027186265.1_ASM2718626v1_genomic.fna
29135 	 5,3M 	 GCF_027186285.1_ASM2718628v1_genomic.fna
29136 	 5,1M 	 GCF_027186305.1_ASM2718630v1_genomic.fna
29137 	 5,3M 	 GCF_027186325.1_ASM2718632v1_genomic.fna
29138 	 4,0M 	 GCF_027239755.1_ASM2723975v1_genomic.fna
29139 	 4,0M 	 GCF_027239995.1_ASM2723999v1_genomic.fna
29140 	 4,4M 	 GCF_027247405.1_ASM2724740v1_genomic.fna
29141 	 4,8M 	 GCF_027257035.1_ASM2725703v1_genomic.fna
29142 	 9,3M 	 GCF_027270315.1_ASM2727031v1_genomic.fna
29143 	 2,9M 	 GCF_027271155.1_ASM2727115v1_genomic.fna
29144 	 2,4M 	 GCF_027271175.1_ASM2727117v1_genomic.fna
29145 	 5,2M 	 GCF_027271235.1_ASM2727123v1_genomic.fna
29146 	 1,4M 	 GCF_027285985.1_ASM2728598v1_genomic.fna
29147 	 1,5M 	 GCF_027286005.1_ASM2728600v1_genomic.fna
29148 	 4,8M 	 GCF_027286085.1_ASM2728608v1_genomic.fna
29149 	 1,3M 	 GCF_027286105.1_ASM2728610v1_genomic.fna
29150 	 1,3M 	 GCF_027286125.1_ASM2728612v1_genomic.fna
29151 	 1,3M 	 GCF_027286145.1_ASM2728614v1_genomic.fna
29152 	 1,3M 	 GCF_027286165.1_ASM2728616v1_genomic.fna
29153 	 1,3M 	 GCF_027286185.1_ASM2728618v1_genomic.fna
29154 	 1,4M 	 GCF_027286205.1_ASM2728620v1_genomic.fna
29155 	 1,4M 	 GCF_027286225.1_ASM2728622v1_genomic.fna
29156 	 3,0M 	 GCF_027286245.1_ASM2728624v1_genomic.fna
29157 	 3,4M 	 GCF_027286265.1_ASM2728626v1_genomic.fna
29158 	 3,6M 	 GCF_027286285.1_ASM2728628v1_genomic.fna
29159 	 4,2M 	 GCF_027286305.1_ASM2728630v1_genomic.fna
29160 	 3,4M 	 GCF_027286325.1_ASM2728632v1_genomic.fna
29161 	 3,4M 	 GCF_027286345.1_ASM2728634v1_genomic.fna
29162 	 3,7M 	 GCF_027286365.1_ASM2728636v1_genomic.fna
29163 	 3,2M 	 GCF_027286385.1_ASM2728638v1_genomic.fna
29164 	 4,9M 	 GCF_027359115.1_ASM2735911v1_genomic.fna
29165 	 7,1M 	 GCF_027359235.1_ASM2735923v1_genomic.fna
29166 	 1,9M 	 GCF_027359355.1_ASM2735935v1_genomic.fna
29167 	 1,7M 	 GCF_027359375.1_ASM2735937v1_genomic.fna
29168 	 2,0M 	 GCF_027359395.1_ASM2735939v1_genomic.fna
29169 	 1,8M 	 GCF_027359415.1_ASM2735941v1_genomic.fna
29170 	 2,0M 	 GCF_027359475.1_ASM2735947v1_genomic.fna
29171 	 1,9M 	 GCF_027359525.1_ASM2735952v1_genomic.fna
29172 	 1,9M 	 GCF_027359575.1_ASM2735957v1_genomic.fna
29173 	 1,9M 	 GCF_027359595.1_ASM2735959v1_genomic.fna
29174 	 7,1M 	 GCF_027359675.1_ASM2735967v1_genomic.fna
29175 	 5,0M 	 GCF_027359925.1_ASM2735992v1_genomic.fna
29176 	 4,5M 	 GCF_027362595.1_ASM2736259v1_genomic.fna
29177 	 5,9M 	 GCF_027366395.1_ASM2736639v1_genomic.fna
29178 	 5,9M 	 GCF_027366555.1_ASM2736655v1_genomic.fna
29179 	 5,7M 	 GCF_027474365.1_ASM2747436v1_genomic.fna
29180 	 3,8M 	 GCF_027474385.1_ASM2747438v1_genomic.fna
29181 	 3,8M 	 GCF_027474405.1_ASM2747440v1_genomic.fna
29182 	 4,5M 	 GCF_027474445.1_ASM2747444v1_genomic.fna
29183 	 3,1M 	 GCF_027474465.1_ASM2747446v1_genomic.fna
29184 	 4,5M 	 GCF_027474485.1_ASM2747448v1_genomic.fna
29185 	 1,8M 	 GCF_027474505.1_ASM2747450v1_genomic.fna
29186 	 3,4M 	 GCF_027474525.1_ASM2747452v1_genomic.fna
29187 	 4,8M 	 GCF_027474565.1_ASM2747456v1_genomic.fna
29188 	 4,4M 	 GCF_027474825.1_ASM2747482v2_genomic.fna
29189 	 2,4M 	 GCF_027474865.2_ASM2747486v2_genomic.fna
29190 	 1,7M 	 GCF_027474905.1_ASM2747490v1_genomic.fna
29191 	 1,7M 	 GCF_027474925.1_ASM2747492v1_genomic.fna
29192 	 1,7M 	 GCF_027474945.1_ASM2747494v1_genomic.fna
29193 	 1,7M 	 GCF_027474965.1_ASM2747496v1_genomic.fna
29194 	 1,7M 	 GCF_027474985.1_ASM2747498v1_genomic.fna
29195 	 1,7M 	 GCF_027475005.1_ASM2747500v1_genomic.fna
29196 	 1,5M 	 GCF_027475025.1_ASM2747502v1_genomic.fna
29197 	 4,2M 	 GCF_027497435.1_ASM2749743v1_genomic.fna
29198 	 8,9M 	 GCF_027497475.1_ASM2749747v1_genomic.fna
29199 	 8,0M 	 GCF_027497495.1_ASM2749749v1_genomic.fna
29200 	 2,8M 	 GCF_027498055.1_ASM2749805v1_genomic.fna
29201 	 2,9M 	 GCF_027503885.1_ASM2750388v1_genomic.fna
29202 	 2,9M 	 GCF_027504005.1_ASM2750400v1_genomic.fna
29203 	 2,9M 	 GCF_027504065.1_ASM2750406v1_genomic.fna
29204 	 2,9M 	 GCF_027504085.1_ASM2750408v1_genomic.fna
29205 	 2,9M 	 GCF_027504105.1_ASM2750410v1_genomic.fna
29206 	 2,7M 	 GCF_027557445.1_ASM2755744v1_genomic.fna
29207 	 4,8M 	 GCF_027557545.1_ASM2755754v1_genomic.fna
29208 	 3,2M 	 GCF_027557615.1_ASM2755761v1_genomic.fna
29209 	 1,9M 	 GCF_027557675.1_ASM2755767v1_genomic.fna
29210 	 3,8M 	 GCF_027557715.1_ASM2755771v1_genomic.fna
29211 	 2,5M 	 GCF_027557735.1_ASM2755773v1_genomic.fna
29212 	 2,6M 	 GCF_027557755.1_ASM2755775v1_genomic.fna
29213 	 2,5M 	 GCF_027557955.1_ASM2755795v1_genomic.fna
29214 	 2,3M 	 GCF_027558075.1_ASM2755807v1_genomic.fna
29215 	 4,0M 	 GCF_027558275.1_ASM2755827v1_genomic.fna
29216 	 4,0M 	 GCF_027558435.1_ASM2755843v1_genomic.fna
29217 	 3,2M 	 GCF_027558615.1_ASM2755861v1_genomic.fna
29218 	 5,4M 	 GCF_027558775.1_ASM2755877v1_genomic.fna
29219 	 5,4M 	 GCF_027558815.1_ASM2755881v1_genomic.fna
29220 	 5,4M 	 GCF_027558835.1_ASM2755883v1_genomic.fna
29221 	 3,9M 	 GCF_027558855.1_ASM2755885v1_genomic.fna
29222 	 2,1M 	 GCF_027563115.1_ASM2756311v1_genomic.fna
29223 	 6,5M 	 GCF_027569775.1_ASM2756977v1_genomic.fna
29224 	 3,2M 	 GCF_027569975.1_ASM2756997v1_genomic.fna
29225 	 4,6M 	 GCF_027570015.1_ASM2757001v1_genomic.fna
29226 	 6,0M 	 GCF_027570415.1_ASM2757041v1_genomic.fna
29227 	 6,4M 	 GCF_027570435.1_ASM2757043v1_genomic.fna
29228 	 6,9M 	 GCF_027570455.1_ASM2757045v1_genomic.fna
29229 	 6,6M 	 GCF_027570475.1_ASM2757047v1_genomic.fna
29230 	 6,1M 	 GCF_027570495.1_ASM2757049v1_genomic.fna
29231 	 6,5M 	 GCF_027570515.1_ASM2757051v1_genomic.fna
29232 	 6,2M 	 GCF_027570535.1_ASM2757053v1_genomic.fna
29233 	 6,6M 	 GCF_027570555.1_ASM2757055v1_genomic.fna
29234 	 6,7M 	 GCF_027570575.1_ASM2757057v1_genomic.fna
29235 	 6,8M 	 GCF_027570595.1_ASM2757059v1_genomic.fna
29236 	 6,2M 	 GCF_027570615.1_ASM2757061v1_genomic.fna
29237 	 6,7M 	 GCF_027570635.1_ASM2757063v1_genomic.fna
29238 	 6,2M 	 GCF_027570655.1_ASM2757065v1_genomic.fna
29239 	 6,3M 	 GCF_027570675.1_ASM2757067v1_genomic.fna
29240 	 6,2M 	 GCF_027570695.1_ASM2757069v1_genomic.fna
29241 	 6,8M 	 GCF_027570715.1_ASM2757071v1_genomic.fna
29242 	 6,7M 	 GCF_027570735.1_ASM2757073v1_genomic.fna
29243 	 6,2M 	 GCF_027570755.1_ASM2757075v1_genomic.fna
29244 	 6,1M 	 GCF_027570775.1_ASM2757077v1_genomic.fna
29245 	 6,6M 	 GCF_027570795.1_ASM2757079v1_genomic.fna
29246 	 6,6M 	 GCF_027570815.1_ASM2757081v1_genomic.fna
29247 	 6,4M 	 GCF_027570835.1_ASM2757083v1_genomic.fna
29248 	 6,8M 	 GCF_027570855.1_ASM2757085v1_genomic.fna
29249 	 6,7M 	 GCF_027570875.1_ASM2757087v1_genomic.fna
29250 	 6,3M 	 GCF_027570895.1_ASM2757089v1_genomic.fna
29251 	 6,1M 	 GCF_027570915.1_ASM2757091v1_genomic.fna
29252 	 6,2M 	 GCF_027570935.1_ASM2757093v1_genomic.fna
29253 	 6,3M 	 GCF_027570955.1_ASM2757095v1_genomic.fna
29254 	 6,2M 	 GCF_027570975.1_ASM2757097v1_genomic.fna
29255 	 6,8M 	 GCF_027570995.1_ASM2757099v1_genomic.fna
29256 	 6,2M 	 GCF_027571015.1_ASM2757101v1_genomic.fna
29257 	 6,1M 	 GCF_027571035.1_ASM2757103v1_genomic.fna
29258 	 6,6M 	 GCF_027571055.1_ASM2757105v1_genomic.fna
29259 	 6,6M 	 GCF_027571075.1_ASM2757107v1_genomic.fna
29260 	 6,6M 	 GCF_027571095.1_ASM2757109v1_genomic.fna
29261 	 6,7M 	 GCF_027571115.1_ASM2757111v1_genomic.fna
29262 	 6,7M 	 GCF_027571135.1_ASM2757113v1_genomic.fna
29263 	 6,9M 	 GCF_027571155.1_ASM2757115v1_genomic.fna
29264 	 6,4M 	 GCF_027571175.1_ASM2757117v1_genomic.fna
29265 	 6,4M 	 GCF_027571195.1_ASM2757119v1_genomic.fna
29266 	 6,1M 	 GCF_027571215.1_ASM2757121v1_genomic.fna
29267 	 6,5M 	 GCF_027571285.1_ASM2757128v1_genomic.fna
29268 	 6,4M 	 GCF_027571305.1_ASM2757130v1_genomic.fna
29269 	 6,5M 	 GCF_027571325.1_ASM2757132v1_genomic.fna
29270 	 6,8M 	 GCF_027571345.1_ASM2757134v1_genomic.fna
29271 	 6,8M 	 GCF_027571365.1_ASM2757136v1_genomic.fna
29272 	 6,2M 	 GCF_027571385.1_ASM2757138v1_genomic.fna
29273 	 4,4M 	 GCF_027571405.1_ASM2757140v1_genomic.fna
29274 	 6,2M 	 GCF_027577885.1_ASM2757788v1_genomic.fna
29275 	 4,8M 	 GCF_027594365.1_ASM2759436v1_genomic.fna
29276 	 3,3M 	 GCF_027594385.1_ASM2759438v1_genomic.fna
29277 	 3,8M 	 GCF_027594405.1_ASM2759440v1_genomic.fna
29278 	 4,0M 	 GCF_027594425.1_ASM2759442v1_genomic.fna
29279 	 3,7M 	 GCF_027594445.1_ASM2759444v1_genomic.fna
29280 	 2,7M 	 GCF_027594505.1_ASM2759450v1_genomic.fna
29281 	 3,7M 	 GCF_027594525.1_ASM2759452v1_genomic.fna
29282 	 4,7M 	 GCF_027594545.1_ASM2759454v1_genomic.fna
29283 	 4,8M 	 GCF_027594565.1_ASM2759456v1_genomic.fna
29284 	 2,6M 	 GCF_027594625.1_ASM2759462v1_genomic.fna
29285 	 4,4M 	 GCF_027594645.1_ASM2759464v1_genomic.fna
29286 	 6,4M 	 GCF_027594685.1_ASM2759468v1_genomic.fna
29287 	 4,7M 	 GCF_027594725.1_ASM2759472v1_genomic.fna
29288 	 4,2M 	 GCF_027594745.1_ASM2759474v1_genomic.fna
29289 	 2,5M 	 GCF_027594765.1_ASM2759476v1_genomic.fna
29290 	 4,6M 	 GCF_027594805.1_ASM2759480v1_genomic.fna
29291 	 4,2M 	 GCF_027594845.1_ASM2759484v1_genomic.fna
29292 	 8,0M 	 GCF_027594865.1_ASM2759486v1_genomic.fna
29293 	 5,7M 	 GCF_027594885.1_ASM2759488v1_genomic.fna
29294 	 5,7M 	 GCF_027594905.1_ASM2759490v1_genomic.fna
29295 	 5,8M 	 GCF_027594925.1_ASM2759492v1_genomic.fna
29296 	 5,6M 	 GCF_027594945.1_ASM2759494v1_genomic.fna
29297 	 6,8M 	 GCF_027594965.1_ASM2759496v1_genomic.fna
29298 	 6,8M 	 GCF_027594985.1_ASM2759498v1_genomic.fna
29299 	 6,4M 	 GCF_027595005.1_ASM2759500v1_genomic.fna
29300 	 7,2M 	 GCF_027595025.1_ASM2759502v1_genomic.fna
29301 	 4,5M 	 GCF_027595045.1_ASM2759504v1_genomic.fna
29302 	 3,9M 	 GCF_027595065.1_ASM2759506v1_genomic.fna
29303 	 6,2M 	 GCF_027595085.1_ASM2759508v1_genomic.fna
29304 	 5,0M 	 GCF_027595105.1_ASM2759510v1_genomic.fna
29305 	 4,7M 	 GCF_027595125.1_ASM2759512v1_genomic.fna
29306 	 6,1M 	 GCF_027595145.1_ASM2759514v1_genomic.fna
29307 	 3,9M 	 GCF_027595165.1_ASM2759516v1_genomic.fna
29308 	 5,5M 	 GCF_027595485.1_ASM2759548v1_genomic.fna
29309 	 5,1M 	 GCF_027595505.1_ASM2759550v1_genomic.fna
29310 	 4,4M 	 GCF_027595525.1_ASM2759552v1_genomic.fna
29311 	 6,0M 	 GCF_027595545.1_ASM2759554v1_genomic.fna
29312 	 5,4M 	 GCF_027595585.1_ASM2759558v1_genomic.fna
29313 	 5,7M 	 GCF_027595605.1_ASM2759560v1_genomic.fna
29314 	 5,7M 	 GCF_027595625.1_ASM2759562v1_genomic.fna
29315 	 5,7M 	 GCF_027595645.1_ASM2759564v1_genomic.fna
29316 	 5,5M 	 GCF_027595665.1_ASM2759566v1_genomic.fna
29317 	 5,7M 	 GCF_027595685.1_ASM2759568v1_genomic.fna
29318 	 5,3M 	 GCF_027595705.1_ASM2759570v1_genomic.fna
29319 	 5,5M 	 GCF_027595745.1_ASM2759574v1_genomic.fna
